#Ensembl Gene ID	Name	Chromosome	Start	End	JH015_type	JH015_probability	JH015_expression	JH015_top5_loss	JH015_top5_gain	421_type	421_probability	421_expression	421_top5_loss	421_top5_gain	JH024_type	JH024_probability	JH024_expression	JH024_top5_loss	JH024_top5_gain	374_type	374_probability	374_expression	374_top5_loss	374_top5_gain	159_type	159_probability	159_expression	159_top5_loss	159_top5_gain	281_type	281_probability	281_expression	281_top5_loss	281_top5_gain	410_type	410_probability	410_expression	410_top5_loss	410_top5_gain	420_type	420_probability	420_expression	420_top5_loss	420_top5_gain	247_type	247_probability	247_expression	247_top5_loss	247_top5_gain	JH011_type	JH011_probability	JH011_expression	JH011_top5_loss	JH011_top5_gain	JH034_type	JH034_probability	JH034_expression	JH034_top5_loss	JH034_top5_gain	JH027_type	JH027_probability	JH027_expression	JH027_top5_loss	JH027_top5_gain	JH033_type	JH033_probability	JH033_expression	JH033_top5_loss	JH033_top5_gain	163_type	163_probability	163_expression	163_top5_loss	163_top5_gain	219_type	219_probability	219_expression	219_top5_loss	219_top5_gain	294_type	294_probability	294_expression	294_top5_loss	294_top5_gain	253_type	253_probability	253_expression	253_top5_loss	253_top5_gain	265_type	265_probability	265_expression	265_top5_loss	265_top5_gain	354_type	354_probability	354_expression	354_top5_loss	354_top5_gain	A6L_type	A6L_probability	A6L_expression	A6L_top5_loss	A6L_top5_gain	291_type	291_probability	291_expression	291_top5_loss	291_top5_gain	286_type	286_probability	286_expression	286_top5_loss	286_top5_gain	266_type	266_probability	266_expression	266_top5_loss	266_top5_gain	215_type	215_probability	215_expression	215_top5_loss	215_top5_gain	185_type	185_probability	185_expression	185_top5_loss	185_top5_gain	287_type	287_probability	287_expression	287_top5_loss	287_top5_gain	140_type	140_probability	140_expression	140_top5_loss	140_top5_gain	194_type	194_probability	194_expression	194_top5_loss	194_top5_gain	198_type	198_probability	198_expression	198_top5_loss	198_top5_gain	JH010_type	JH010_probability	JH010_expression	JH010_top5_loss	JH010_top5_gain
ENSG00000112294	ALDH5A1	6	24603176	24645414	Gain	0.9903230	0.0702290	0	0	Normal	-0.000351	0.077803	0	0	Normal	-0.000857	0.076424	0	0	Loss	-0.998214	0.013988	0	0	Loss	-1.000000	-0.031614	0	0	Normal	-0.008727	0.084440	0	0	Loss	-0.999971	-0.035759	0	0	Normal	-0.000337	0.016731	0	0	Normal	-0.004751	0.111776	0	0	Loss	-0.999979	0.033513	0	0	Gain	0.545716	0.016474	0	0	Loss	-1.000000	-0.200057	0	0	Normal	-0.009203	0.106043	0	0	Gain	0.808076	0.065976	0	0	Normal	-0.000411	0.173526	0	0	Loss	-0.892995	-0.053473	0	0	Gain	0.815634	-0.006919	0	0	Loss	-0.995078	-0.211373	0	0	Loss	-0.999999	0.007121	0	0	Normal	-0.009153	-0.044576	0	0	Normal	-0.000737	-0.008615	0	0	Loss	-0.930031	-0.005428	0	0	Loss	-1.000000	0.021567	0	0	Loss	-0.998758	-0.031047	0	0	Loss	-0.999609	0.174630	1	0	Loss	-0.999890	-0.295418	0	0	Loss	-0.996553	-0.056267	0	0	Loss	-1.000000	-0.122078	0	0	Loss	-0.999999	0.008742	0	0	Loss	-1.000000	-0.127102	0	0
ENSG00000143149	ALDH9A1	1	163898073	163934524	Gain	0.9821610	0.1107020	0	0	Normal	-0.000260	0.091248	0	0	Gain	0.991961	0.166474	0	0	Gain	0.948157	0.150531	0	0	Gain	0.999160	0.142546	0	0	Normal	-0.000379	0.068857	0	0	Gain	0.819747	0.101895	0	0	Normal	0.006030	0.080627	0	0	Gain	0.984820	0.105088	0	0	Gain	0.797767	0.045522	0	0	Gain	0.994986	0.138847	0	0	Loss	-0.885086	-0.012373	0	0	Gain	0.999264	0.045355	0	0	Gain	0.916246	0.116049	0	0	Gain	0.998931	0.094278	0	0	Normal	-0.004035	0.080751	0	0	Gain	0.981954	0.190728	0	0	Loss	-0.990602	0.062076	0	0	Normal	0.022107	0.059641	0	0	Gain	0.779734	-0.020862	0	0	Gain	0.995433	0.029991	0	0	Gain	0.996926	0.224632	0	0	Normal	0.005794	-0.022279	0	0	Gain	0.988478	0.171078	0	0	Normal	0.001341	0.016004	0	0	Gain	0.840824	0.022358	0	0	Gain	0.983580	0.182038	0	0	Normal	0.209062	-0.011738	0	0	Gain	0.784092	0.147429	0	0	Normal	-0.000691	0.053007	0	0
ENSG00000123505	AMD1	6	111302680	111323609	Loss	-0.9999920	-0.0785660	0	0	Normal	-0.014006	-0.048241	0	0	Loss	-0.999910	-0.140720	0	0	Loss	-0.999382	-0.089071	0	0	Loss	-1.000000	-0.200034	0	0	Normal	-0.000501	-0.054176	0	0	Gain	0.752501	-0.049546	0	0	Normal	-0.000239	-0.136502	0	0	Normal	-0.000596	-0.125388	0	0	Loss	-0.999982	-0.157633	0	0	Loss	-0.999997	-0.185420	0	0	Loss	-0.910148	-0.104381	0	0	Loss	-0.999997	-0.314090	0	0	Loss	-0.954200	-0.124708	0	0	Normal	-0.108405	-0.062200	0	0	Normal	-0.002244	-0.183369	0	0	Loss	-0.998584	-0.201550	0	0	Gain	0.960534	-0.003993	0	0	Normal	-0.000728	-0.123556	0	0	Normal	0.114939	-0.089067	0	0	Normal	-0.000835	-0.185291	0	0	Normal	-0.003519	-0.026690	0	0	Loss	-0.991505	-0.087536	0	0	Loss	-0.996674	-0.231598	0	0	Loss	-0.999704	-0.172804	0	0	Loss	-0.999569	-0.109054	0	0	Loss	-0.999995	-0.126840	0	0	Loss	-0.999998	-0.203894	0	0	Loss	-0.999999	-0.118026	0	0	Normal	-0.000561	-0.068318	0	0
ENSG00000129055	ANAPC13	3	135679240	135687519	Gain	0.9744930	0.0001260	0	0	Loss	-0.829988	-0.037178	0	0	Gain	0.978139	-0.007245	0	0	Gain	0.733742	-0.023344	0	0	Loss	-0.849603	-0.043698	0	0	Normal	-0.000806	-0.029921	0	0	Loss	-0.967374	-0.036799	0	0	Normal	0.312177	-0.078627	0	0	Gain	0.979373	-0.025550	0	0	Gain	0.748481	-0.036283	0	0	Gain	0.551750	-0.043667	0	0	Gain	0.964924	-0.041805	0	0	Gain	0.987929	-0.010272	0	0	Normal	-0.027914	-0.139779	0	0	Gain	0.681939	-0.008516	0	0	Normal	0.035240	-0.084271	0	0	Gain	0.953334	-0.006995	0	0	Gain	0.928605	0.000618	0	0	Gain	0.819298	-0.043273	0	0	Gain	0.927724	-0.049317	0	0	Normal	-0.001313	-0.074646	0	0	Normal	-0.000789	-0.050679	0	0	Gain	0.952090	-0.025151	0	0	Gain	0.961096	-0.089228	0	0	Gain	0.622588	-0.006816	0	0	Gain	0.989135	-0.040972	0	0	Normal	0.230515	-0.106825	0	0	Normal	0.044056	-0.104440	0	0	Gain	0.849305	-0.025426	0	0	Gain	0.528031	-0.082185	0	0
ENSG00000163297	ANTR2	4	81045749	81213650	Loss	-0.9990960	0.2476160	0	0	Normal	-0.176361	0.326579	0	0	Loss	-0.999150	0.252300	0	0	Loss	-0.999997	0.260980	0	0	Loss	-0.996459	0.186685	0	0	Loss	-0.987438	0.017246	0	0	Loss	-0.997840	0.265582	0	0	Loss	-0.575157	0.036298	0	0	Loss	-0.999997	-0.055067	0	0	Gain	0.562495	0.282773	0	0	Loss	-0.999996	-0.037769	0	0	Loss	-0.988648	0.299732	0	0	Normal	-0.000338	0.158525	0	0	Loss	-0.999725	-0.047379	0	0	Loss	-1.000000	0.090008	0	0	Loss	-0.999914	0.163989	0	0	Loss	-0.999966	0.073464	0	0	Loss	-0.999971	0.238773	0	0	Normal	-0.006195	0.313283	0	0	Normal	-0.000412	0.296151	0	0	Loss	-0.999798	0.141161	0	0	Loss	-0.999909	0.239452	0	0	Loss	-0.999994	0.346544	0	0	Loss	-1.000000	0.062564	0	0	Loss	-0.999999	0.000447	0	0	Loss	-0.999954	0.182049	0	0	Loss	-1.000000	0.165030	0	0	Normal	-0.000919	0.155249	0	0	Normal	-0.000726	0.225762	0	0	Loss	-1.000000	-0.022575	0	0
ENSG00000062725	APPBP2	17	55875302	55958362	Gain	0.7703830	0.0334350	0	0	Normal	-0.000409	-0.004403	0	0	Gain	0.991050	0.103627	0	0	Loss	-0.999549	-0.123235	0	0	Loss	-0.832880	-0.053022	0	0	Gain	0.915624	0.019066	0	0	Gain	0.917242	0.117156	0	0	Loss	-0.758844	-0.168629	0	0	Normal	0.001163	-0.082822	0	0	Loss	-0.999989	-0.146120	0	0	Gain	0.798104	-0.025892	0	0	Loss	-0.821733	-0.082275	0	0	Normal	-0.000286	-0.008000	0	0	Gain	0.771581	0.002662	0	0	Loss	-0.987859	-0.041605	0	0	Loss	-0.996216	-0.170183	0	0	Loss	-0.999996	0.091115	0	0	Loss	-0.999932	-0.033787	0	0	Loss	-0.979281	-0.034638	0	0	Loss	-0.999969	-0.097016	0	0	Loss	-0.990090	-0.072190	0	0	Loss	-0.993851	-0.085152	0	0	Normal	-0.000580	0.041549	0	0	Normal	0.096694	-0.044290	0	0	Loss	-0.966794	-0.075542	0	0	Normal	-0.004310	-0.011211	0	0	Loss	-1.000000	-0.089162	0	0	Normal	-0.086238	-0.102904	0	0	Loss	-1.000000	-0.092038	0	0	Loss	-0.999997	-0.242207	0	0
ENSG00000137074	APT	9	32962609	32991626	Loss	-0.9980180	-0.0862430	0	0	Normal	-0.000389	-0.030183	0	0	Loss	-0.957903	-0.030176	0	0	Loss	-0.997614	-0.058299	0	0	Normal	-0.000299	-0.062415	0	0	Loss	-0.987287	-0.089390	0	0	Normal	-0.001167	-0.069390	0	0	Gain	0.597842	-0.029841	0	0	Loss	-0.992275	-0.093204	0	0	Loss	-0.999865	-0.128558	0	0	Normal	-0.000542	-0.066776	0	0	Normal	-0.037434	-0.063086	0	0	Gain	0.507597	-0.050379	0	0	Loss	-0.999678	-0.110014	0	0	Gain	0.802587	-0.057944	0	0	Normal	-0.369086	-0.055324	0	0	Loss	-0.992273	0.001467	0	0	Gain	0.972583	0.081416	0	0	Loss	-0.999150	-0.182683	0	0	Loss	-0.910021	-0.109631	0	0	Loss	-0.999303	-0.106860	0	0	Normal	-0.063300	0.024911	0	0	Gain	0.833945	0.017260	0	0	Loss	-0.941988	-0.044126	0	0	Loss	-0.971646	-0.141554	0	0	Loss	-0.975620	-0.114809	0	0	Loss	-0.981329	-0.066659	0	0	Loss	-0.999217	-0.165787	0	0	Loss	-0.996977	-0.095297	0	0	Loss	-0.973059	-0.058209	0	0
ENSG00000136447	ARL17P1	17	41949797	42012364	Gain	0.8685000	-0.0156600	0	0	Loss	-0.999998	-0.087976	0	0	Normal	0.054585	-0.100830	0	0	Gain	0.997197	-0.016558	0	0	Normal	0.001159	-0.066954	0	0	Gain	0.924190	-0.060168	0	0	Loss	-0.703197	-0.041958	0	0	Gain	0.929569	-0.077001	0	0	Gain	0.797173	-0.007820	0	0	Gain	0.750078	-0.027804	0	0	Gain	0.870559	-0.046249	0	0	Normal	-0.001154	-0.056461	0	0	Gain	0.775371	0.002236	0	0	Gain	0.981312	-0.046078	0	0	Gain	0.971168	0.018321	0	0	Loss	-0.999956	-0.097628	0	0	Loss	-0.981943	-0.026850	0	0	Loss	-0.895987	-0.069244	0	0	Gain	0.906473	-0.095900	0	0	Gain	0.993876	-0.003758	0	0	Gain	0.977532	-0.077436	0	0	Normal	0.000493	-0.082152	0	0	Gain	0.991106	-0.035650	0	0	Gain	0.983346	-0.042292	0	0	Gain	0.786604	-0.001682	0	0	Gain	0.993135	-0.007601	0	0	Loss	-0.994814	-0.062927	0	0	Gain	0.918341	-0.090995	0	0	Loss	-0.999477	-0.073534	0	0	Gain	0.997641	0.031298	0	0
ENSG00000153317	ASAP1	8	131133535	131483399	Gain	0.9767700	-0.0649920	0	0	Gain	0.973422	-0.120083	0	0	Gain	0.983464	-0.090768	0	0	Gain	0.962614	-0.098740	0	0	Normal	-0.493726	-0.267009	0	0	Gain	0.988722	-0.001670	0	0	Gain	0.993004	0.032185	0	0	Normal	0.010225	-0.292769	0	0	Gain	0.979349	-0.097153	0	0	Gain	0.836180	-0.205985	0	0	Gain	0.767472	-0.131959	0	0	Gain	0.966366	-0.102246	0	0	Gain	0.570049	-0.126896	0	0	Gain	0.989921	-0.223146	0	0	Gain	0.952360	0.071131	0	0	Normal	0.001774	-0.280744	0	0	Gain	0.982920	-0.070472	0	0	Gain	0.957541	0.071153	0	0	Gain	0.999780	-0.052563	0	0	Gain	0.953223	-0.057202	0	0	Gain	0.943445	-0.173211	0	0	Gain	0.984280	-0.264532	0	0	Gain	0.992579	0.070457	0	0	Gain	0.984424	-0.102367	0	0	Gain	0.975340	-0.133004	0	0	Gain	0.989080	-0.060574	0	0	Gain	0.995675	-0.073184	0	0	Gain	0.862400	-0.081498	0	0	Gain	0.993291	-0.078383	0	0	Gain	0.999783	-0.005957	0	0
ENSG00000057663	ATG5	6	106739044	106880388	Loss	-0.9999920	-0.1529550	0	0	Normal	-0.014006	-0.017479	0	0	Loss	-0.999910	-0.146307	0	0	Loss	-0.999382	-0.107158	0	0	Loss	-1.000000	-0.180501	0	0	Gain	0.956290	0.090152	0	0	Gain	0.752501	0.023034	0	0	Normal	-0.000239	-0.099069	0	0	Gain	0.956036	-0.082068	0	0	Loss	-0.999982	-0.180852	0	0	Loss	-0.999997	-0.137367	0	0	Loss	-0.910148	-0.113878	0	0	Loss	-0.999998	-0.303976	0	0	Loss	-0.932825	-0.133946	0	0	Normal	-0.000488	-0.091136	0	0	Normal	-0.259068	-0.200111	0	0	Loss	-0.999136	-0.110117	0	0	Gain	0.604005	0.013702	0	0	Normal	-0.000350	0.008850	0	0	Normal	0.157561	-0.003390	0	0	Normal	-0.000710	-0.268678	0	0	Normal	-0.110944	-0.009752	0	0	Loss	-0.997613	-0.032675	0	0	Loss	-0.998765	-0.226461	0	0	Loss	-0.999704	-0.128755	0	0	Loss	-0.999799	-0.102588	0	0	Loss	-0.999975	-0.104391	0	0	Loss	-1.000000	-0.201819	0	0	Loss	-0.999996	-0.111392	0	0	Normal	-0.001018	-0.084550	0	0
ENSG00000152234	ATP5A1	18	41918108	41938197	Loss	-0.9997280	-0.0649420	0	0	Loss	-0.999923	-0.094996	0	0	Loss	-0.994421	-0.079271	0	0	Loss	-0.996082	-0.040825	0	0	Loss	-0.764696	-0.015047	0	0	Normal	-0.009459	-0.023028	0	0	Gain	0.684193	0.017458	0	0	Normal	-0.070216	-0.012054	0	0	Normal	-0.032375	-0.067587	0	0	Loss	-0.999705	-0.120177	0	0	Gain	0.542992	0.003196	0	0	Loss	-0.999967	-0.119823	0	0	Loss	-0.999689	-0.286650	0	0	Normal	-0.181366	-0.015596	0	0	Gain	0.881608	-0.023573	0	0	Loss	-0.999456	-0.103200	0	0	Loss	-0.959656	-0.023393	0	0	Normal	-0.006609	-0.020210	0	0	Gain	0.658962	-0.096506	0	0	Loss	-0.763502	-0.104812	0	0	Loss	-0.999999	-0.068620	0	0	Normal	-0.000573	0.031031	0	0	Loss	-1.000000	-0.253038	0	0	Loss	-0.966667	-0.044623	0	0	Loss	-0.981505	-0.227906	0	0	Loss	-0.924734	-0.127507	0	0	Normal	-0.078169	-0.021391	0	0	Loss	-0.998915	-0.193263	0	0	Loss	-0.993913	-0.031843	0	0	Loss	-0.974445	-0.015471	0	0
ENSG00000155097	ATP6V1C1	8	104102424	104154461	Gain	0.9767700	0.0834830	0	0	Gain	0.973422	0.043760	0	0	Gain	0.964002	0.036164	0	0	Gain	0.962614	0.030363	0	0	Loss	-0.906837	-0.065354	0	0	Gain	0.988898	0.053044	0	0	Gain	0.993004	0.016822	0	0	Normal	0.003845	-0.107591	0	0	Gain	0.971253	-0.029508	0	0	Gain	0.836180	-0.109552	0	0	Gain	0.741351	-0.099439	0	0	Gain	0.964734	-0.043324	0	0	Normal	0.031027	-0.132786	0	0	Gain	0.987573	0.020087	0	0	Gain	0.887883	-0.146197	0	0	Normal	0.000334	-0.099330	0	0	Gain	0.975737	0.015388	0	0	Gain	0.902756	0.048504	0	0	Gain	0.985269	-0.133614	0	0	Gain	0.893967	0.003504	0	0	Normal	0.428848	-0.219677	0	0	Gain	0.970300	-0.010861	0	0	Gain	0.988192	0.084173	0	0	Gain	0.985637	-0.036661	0	0	Gain	0.964142	-0.127759	0	0	Loss	-0.999663	-0.066571	0	0	Loss	-0.999983	-0.077650	0	0	Gain	0.751104	-0.179151	0	0	Gain	0.992567	0.058141	0	0	Gain	0.966759	-0.014732	0	0
ENSG00000130770	ATPIF1	1	28435198	28437196	Loss	-0.9048130	0.0342520	0	0	Normal	-0.000276	0.042582	0	0	Loss	-0.999995	-0.022124	0	0	Loss	-0.999301	-0.036388	0	0	Loss	-1.000000	-0.045998	0	0	Loss	-0.989475	-0.051616	0	0	Loss	-0.918554	0.016467	0	0	Gain	0.832724	0.024857	0	0	Loss	-0.996345	-0.078428	0	0	Gain	0.684165	0.050450	0	0	Normal	-0.001782	-0.037687	0	0	Normal	-0.000347	-0.005588	0	0	Loss	-0.999983	-0.123895	0	0	Normal	-0.000487	-0.049729	0	0	Loss	-0.999999	-0.103984	0	0	Normal	-0.196103	0.011253	0	0	Loss	-0.989431	-0.043409	0	0	Normal	0.037731	-0.012087	0	0	Gain	0.890128	0.005750	0	0	Normal	0.339609	-0.005929	0	0	Normal	-0.000902	-0.102666	0	0	Normal	0.012935	0.090924	0	0	Loss	-0.877396	-0.032257	0	0	Loss	-0.954915	-0.028798	0	0	Loss	-0.991732	-0.058572	0	0	Loss	-0.999059	-0.074227	0	0	Normal	-0.001166	0.072215	0	0	Loss	-1.000000	-0.126698	0	0	Normal	0.000816	0.001116	0	0	Loss	-0.991916	0.005290	0	0
ENSG00000087586	AURKA	20	54377852	54400800	Gain	0.9606610	-0.1511530	0	0	Gain	0.994903	-0.135871	0	0	Gain	0.946210	-0.252936	0	0	Gain	0.998437	-0.137882	0	0	Normal	0.000349	-0.254830	0	0	Gain	0.997042	-0.092872	0	0	Gain	0.973889	-0.098840	0	0	Gain	0.957445	-0.264589	0	0	Gain	0.995184	-0.121436	0	0	Gain	0.941772	-0.284741	0	0	Gain	0.986338	-0.231386	0	0	Normal	0.000207	-0.278090	0	0	Gain	0.929050	-0.277657	0	0	Gain	0.994357	-0.129584	0	0	Gain	0.996353	-0.249095	0	0	Gain	0.998212	-0.227420	0	0	Gain	0.997852	-0.158005	0	0	Gain	0.992017	-0.079812	0	0	Gain	0.992735	-0.283383	0	0	Normal	0.000267	-0.271864	0	0	Gain	0.994855	-0.291618	0	0	Gain	0.935206	-0.107346	0	0	Gain	0.991219	-0.239445	0	0	Gain	0.998235	-0.168444	0	0	Gain	0.997360	-0.167328	0	0	Gain	0.961117	-0.223388	0	0	Gain	0.986115	-0.162701	0	0	Gain	0.993377	-0.392695	0	0	Gain	0.994017	-0.138157	0	0	Gain	0.997817	-0.048033	0	0
ENSG00000155096	AZIN1	8	103907712	103945573	Gain	0.9767700	0.1194520	0	1	Gain	0.973422	0.068160	0	0	Gain	0.964002	0.118685	0	0	Gain	0.962614	0.107332	0	0	Loss	-0.906837	0.023841	0	0	Gain	0.988898	0.099170	0	0	Gain	0.993004	0.047927	0	0	Normal	0.003845	-0.032578	0	0	Gain	0.971253	0.015440	0	0	Gain	0.836180	-0.013341	0	0	Gain	0.741351	-0.043305	0	0	Gain	0.964734	-0.010823	0	0	Normal	0.031027	-0.143339	0	0	Gain	0.987573	0.055993	0	0	Gain	0.887883	-0.000915	0	0	Normal	0.000334	-0.086086	0	0	Gain	0.975737	0.054500	0	0	Gain	0.902756	0.065332	0	0	Gain	0.985269	0.086065	0	0	Gain	0.893967	0.078378	0	0	Normal	0.428848	-0.042927	0	0	Gain	0.970300	0.094211	0	0	Gain	0.988192	0.104010	0	0	Gain	0.985637	0.009869	0	0	Gain	0.964142	-0.047538	0	0	Loss	-0.999663	-0.040938	0	0	Loss	-0.999983	-0.039261	0	0	Gain	0.751104	-0.001991	0	0	Gain	0.992567	0.116835	0	0	Gain	0.966759	0.070618	0	0
ENSG00000117411	B4GALT2	1	44217453	44229427	Loss	-0.9048130	-0.0040430	0	0	Normal	-0.000276	-0.040506	0	0	Gain	0.608576	-0.040535	0	0	Loss	-0.999074	-0.034942	0	0	Normal	-0.000633	0.010626	0	0	Loss	-0.939986	-0.050967	0	0	Loss	-0.943834	-0.056542	0	0	Gain	0.848326	0.050353	0	0	Gain	0.987902	0.051593	0	0	Gain	0.772305	0.039707	0	0	Normal	-0.000946	0.021678	0	0	Normal	-0.000347	-0.028014	0	0	Gain	0.749504	-0.008592	0	0	Normal	-0.000487	-0.004494	0	0	Loss	-0.710916	-0.069830	0	0	Gain	0.858098	0.007850	0	0	Loss	-0.965124	-0.012555	0	0	Gain	0.965355	0.039540	0	0	Gain	0.952152	0.055373	0	0	Gain	0.972219	0.026139	0	0	Gain	0.974942	0.010380	0	0	Gain	0.967772	0.030135	0	0	Gain	0.878435	-0.054119	0	1	Loss	-0.954915	-0.030027	0	0	Loss	-0.975726	-0.044767	0	0	Gain	0.950547	-0.051896	0	1	Gain	0.992186	0.023049	0	0	Gain	0.995562	-0.002438	0	0	Gain	0.983251	-0.026272	0	0	Gain	0.999611	0.077514	0	0
ENSG00000118276	B4GALT6	18	27457131	27518684	Loss	-0.9998590	-0.2770190	0	0	Loss	-0.999976	-0.284868	0	0	Normal	-0.008813	-0.202401	0	0	Loss	-0.996082	-0.182650	0	0	Loss	-0.928993	-0.242104	0	0	Normal	-0.000266	-0.110975	0	0	Gain	0.684193	-0.025414	0	0	Normal	-0.000397	-0.166632	0	0	Loss	-0.730919	-0.426920	0	0	Loss	-0.999801	-0.290862	0	0	Normal	-0.002150	-0.127540	0	0	Loss	-0.999994	-0.452520	0	0	Loss	-0.999914	-0.211609	0	0	Loss	-0.955297	-0.580195	0	0	Normal	-0.000921	-0.191029	0	0	Loss	-0.999985	-0.578541	0	0	Gain	0.978181	-0.317145	0	0	Loss	-0.992923	0.165440	0	0	Loss	-0.967081	-0.254785	0	0	Loss	-0.995755	-0.479744	0	0	Normal	-0.001900	-0.269254	0	0	Loss	-0.918761	-0.421318	0	0	Loss	-1.000000	-0.078158	0	0	Loss	-0.996950	-0.286004	0	0	Loss	-0.998251	-0.139897	0	0	Loss	-0.999330	-0.449662	0	0	Loss	-0.974455	-0.265370	0	0	Loss	-0.999985	-0.504098	0	0	Loss	-0.999964	-0.167877	0	0	Loss	-0.994404	-0.308270	0	0
ENSG00000107262	BAG1	9	33244163	33254737	Loss	-0.9980180	-0.0126040	0	0	Normal	-0.000389	0.033720	0	0	Loss	-0.893835	0.093462	0	0	Loss	-0.997614	0.036352	0	0	Normal	-0.000299	0.156026	0	0	Loss	-0.987287	0.125534	0	0	Gain	0.807779	0.077703	0	0	Gain	0.597842	0.134088	0	0	Loss	-0.984189	0.130532	0	0	Loss	-0.999865	-0.044660	0	0	Gain	0.598321	0.114611	0	0	Normal	-0.037434	0.103856	0	0	Gain	0.507597	-0.053600	0	0	Loss	-0.999998	-0.042015	0	0	Gain	0.802587	0.110921	0	0	Normal	-0.369086	0.123834	0	0	Normal	-0.186903	0.172283	0	0	Gain	0.972583	0.140388	0	0	Loss	-0.999150	0.148808	0	0	Loss	-0.910021	-0.050078	0	0	Loss	-0.999303	0.083928	0	0	Normal	-0.063300	0.142478	0	0	Gain	0.833945	0.078983	0	0	Loss	-0.941988	0.140637	0	0	Loss	-0.971646	-0.117568	0	0	Loss	-0.975620	-0.080328	0	0	Loss	-0.981329	0.103837	0	0	Loss	-0.999217	0.002465	0	0	Loss	-0.996977	0.011679	0	0	Loss	-0.973059	-0.012070	0	0
ENSG00000138686	BBS7	4	122965089	123011092	Loss	-0.9990960	-0.0213400	0	0	Normal	-0.176361	-0.014091	0	0	Loss	-0.636589	-0.159732	0	0	Loss	-0.999997	-0.115922	0	0	Loss	-0.999086	-0.241500	0	0	Loss	-0.989223	-0.206433	0	0	Loss	-0.997840	-0.263795	0	0	Loss	-0.993754	-0.358695	0	0	Gain	0.863027	-0.180962	0	0	Gain	0.562495	-0.125048	0	0	Loss	-0.999999	-0.337743	0	0	Loss	-0.997969	-0.397974	0	0	Normal	-0.025419	-0.057757	0	0	Loss	-0.999975	-0.229089	0	0	Loss	-1.000000	-0.107047	0	0	Loss	-0.999323	-0.354156	0	0	Loss	-0.999997	-0.161275	0	0	Loss	-1.000000	-0.090225	0	0	Loss	-0.993028	-0.223798	0	0	Loss	-0.605970	-0.240247	0	0	Loss	-0.998195	-0.317382	0	0	Loss	-0.999486	-0.014362	0	0	Loss	-1.000000	-0.064138	0	0	Loss	-1.000000	-0.305639	0	0	Loss	-1.000000	-0.155533	0	0	Loss	-0.999215	-0.242412	0	0	Loss	-1.000000	-0.343972	0	0	Loss	-0.999789	-0.257205	0	0	Normal	-0.304643	0.002214	0	0	Loss	-1.000000	-0.330426	0	0
ENSG00000178409	BEND3	6	107493079	107543166	Loss	-0.9999920	0.0886570	0	0	Normal	-0.014006	0.056612	0	0	Loss	-0.999910	-0.060898	0	0	Loss	-0.999382	-0.041247	0	0	Loss	-1.000000	-0.064522	0	0	Gain	0.956290	-0.012355	0	0	Gain	0.752501	0.054598	0	0	Normal	-0.000239	0.039961	0	0	Gain	0.956036	0.087585	0	0	Loss	-0.999982	-0.047872	0	0	Loss	-0.999997	-0.089406	0	0	Loss	-0.910148	-0.090158	0	0	Loss	-0.999998	-0.030850	0	0	Loss	-0.932825	0.001254	0	0	Normal	-0.000488	0.053149	0	0	Normal	-0.259068	0.039799	0	0	Loss	-0.999136	-0.072253	0	0	Gain	0.604005	-0.056489	0	0	Normal	-0.000350	0.088456	0	0	Normal	0.157561	-0.121126	0	0	Normal	-0.000710	-0.109867	0	0	Normal	-0.110944	0.094562	0	0	Loss	-0.997613	-0.027384	0	0	Loss	-0.998765	-0.051402	0	0	Loss	-0.999704	-0.031503	0	0	Loss	-0.999799	-0.079483	0	0	Loss	-0.999975	-0.058056	0	0	Loss	-1.000000	-0.097245	0	0	Loss	-0.999996	-0.077057	0	0	Normal	-0.001018	0.072277	0	0
ENSG00000147439	BIN3	8	22533906	22582553	Gain	0.8361720	0.2046400	0	0	Gain	0.973422	0.299381	0	0	Normal	-0.226158	0.230403	0	0	Gain	0.962614	0.209526	0	0	Normal	0.000272	0.239064	0	0	Loss	-0.999198	0.043387	0	0	Gain	0.903071	0.243182	0	0	Gain	0.882857	0.174129	0	0	Loss	-0.994436	0.155142	0	0	Gain	0.819747	0.188085	0	0	Gain	0.872069	0.244514	0	0	Gain	0.972723	0.256545	0	0	Gain	0.782743	0.165710	0	0	Loss	-0.999839	0.134615	0	0	Gain	0.980978	0.173733	0	0	Gain	0.915977	0.306045	0	0	Loss	-0.782424	0.223275	0	0	Loss	-0.999999	0.041164	0	0	Loss	-0.999992	0.095828	0	0	Loss	-1.000000	0.013167	0	0	Loss	-0.999653	0.170680	0	0	Gain	0.989864	0.106619	0	0	Loss	-0.999918	0.065716	0	0	Gain	0.986645	0.224538	0	0	Gain	0.979594	0.322047	0	0	Loss	-0.798376	0.045465	0	0	Gain	0.989937	0.227141	0	0	Gain	0.971243	0.217044	0	0	Loss	-0.998367	0.177797	0	0	Loss	-0.883302	0.121885	0	0
